04:57:07.340 ,0.0,0.0,0.0,0.0,0.0,0.0
04:57:07.365 ,13.0,6.0,0.3190680038802134,0.14726215563702155,3.190680038802134,1.4726215563702154
04:57:07.373 ,39.0,23.0,0.9572040116406401,0.5645049299419159,9.5720401164064,5.645049299419159
04:57:07.380 ,39.0,47.0,0.9572040116406401,1.1535535524900022,9.5720401164064,11.535535524900023
04:57:07.391 ,39.0,47.0,0.9572040116406401,1.1535535524900022,9.5720401164064,11.535535524900023
04:57:07.402 ,71.0,71.0,1.7426021750380885,1.7426021750380885,17.426021750380883,17.426021750380883
04:57:07.421 ,107.0,94.0,2.6261751088602177,2.3071071049800045,26.261751088602175,23.071071049800047
04:57:07.442 ,145.0,119.0,3.5588354278946874,2.9206994201342606,35.58835427894687,27.734372644972392
04:57:07.462 ,188.0,146.0,4.614214209960009,3.5833791205008576,42.95146206079795,30.188741905589417
04:57:07.481 ,226.0,170.0,5.546874528994478,4.172427743048944,45.896705173538386,30.188741905589417
04:57:07.501 ,267.0,186.0,6.553165925847459,4.565126824747668,47.6147636559703,28.2252464970958
04:57:07.522 ,301.0,203.0,7.387651474457248,4.9823695990525625,47.6147636559703,26.752624940725582
04:57:07.542 ,340.0,223.0,8.344855486097888,5.473243451175968,47.860200582032,25.52544031041707
04:57:07.562 ,382.0,247.0,9.375690575557039,6.062292073724054,48.10563750809371,24.78912953223196
04:57:07.582 ,426.0,272.0,10.45561305022853,6.675884388878311,49.08738521234052,25.034566458293664
04:57:07.601 ,471.0,298.0,11.560079217506193,7.314020396638737,50.56000676871073,27.48893571891069
04:57:07.621 ,518.0,320.0,12.713632769996194,7.853981633974483,52.76893910326606,28.716120349219203
04:57:07.642 ,561.0,342.0,13.769011552061516,8.393942871310228,54.24156065963628,29.206994201342606
04:57:07.662 ,604.0,366.0,14.824390334126836,8.982991493858314,53.99612373357457,29.206994201342606
04:57:07.681 ,640.0,390.0,15.707963267948966,9.5720401164064,52.52350217720435,28.961557275280903
04:57:07.706 ,676.0,413.0,16.591536201771095,10.136545046348317,50.31456984264903,28.2252464970958
04:57:07.721 ,720.0,436.0,17.671458676442587,10.701049976290232,49.57825906446392,28.470683423157503
04:57:07.741 ,764.0,458.0,18.751381151114078,11.241011213625978,49.33282213840222,28.470683423157503
04:57:07.762 ,808.0,481.0,19.83130362578557,11.805516143567894,50.06913291658733,28.2252464970958
04:57:07.788 ,852.0,504.0,20.91122610045706,12.370021073509811,52.03262832508095,27.979809571034092
04:57:07.806 ,900.0,527.0,22.089323345553233,12.934526003451726,54.48699758569798,27.979809571034092
04:57:07.821 ,946.0,548.0,23.218333205437066,13.449943548181302,55.714182216006485,27.48893571891069
04:57:07.841 ,994.0,567.0,24.396430450533238,13.916273707698537,56.941366846315006,26.752624940725582
04:57:07.862 ,1041.0,584.0,25.54998400302324,14.33351648200343,57.677677624500106,25.280003384355364
04:57:07.881 ,1088.0,600.0,26.703537555513243,14.726215563702155,57.923114550561806,23.561944901923447
04:57:07.902 ,1136.0,621.0,27.881634800609415,15.241633108431731,58.41398840268521,23.071071049800047
04:57:07.921 ,1182.0,643.0,29.010644660493245,15.781594345767477,57.923114550561806,23.316507975861747
04:57:07.940 ,1232.0,667.0,30.23782929080176,16.37064296831556,57.677677624500106,24.54369260617026
04:57:07.961 ,1278.0,692.0,31.36683915068559,16.98423528346982,57.432240698438406,26.50718801466388
04:57:07.981 ,1322.0,716.0,32.446761625357084,17.573283906017906,57.432240698438406,28.470683423157503
04:57:08.0 ,1367.0,737.0,33.55122779263474,18.088701450747482,56.6959299202533,28.470683423157503
04:57:08.21 ,1405.0,755.0,34.483888111669216,18.530487917658544,54.73243451175968,27.48893571891069
04:57:08.41 ,1444.0,775.0,35.44109212330985,19.02136176978195,52.03262832508095,26.50718801466388
04:57:08.61 ,1486.0,796.0,36.471927212769,19.536779314511527,51.54175447295755,25.52544031041707
04:57:08.81 ,1530.0,819.0,37.551849687440495,20.101284244453442,51.05088062083414,25.280003384355364
